"created","favoriteCount","favorited","id","isRetweet","language","latitude","location","longitude","profileImageURL","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2017-04-30",0,FALSE,"858685466333204480",FALSE,"pt",NA,"Valentim Gentil, S√£o Paulo",NA,"http://pbs.twimg.com/profile_images/673955415466582016/SqqOCqOw_normal.jpg",NA,NA,NA,0,FALSE,"deividisf","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dando aquele confere no shape!
#powerbuilder #powerlifting #bodybuilding @ Valentim Gentil https://t.co/zl41H6PVVT",FALSE
"2017-04-30",1,FALSE,"858681077606621184",FALSE,"en",NA,"Ireland",NA,"http://pbs.twimg.com/profile_images/650614583032320000/wPULUDwc_normal.png",NA,NA,NA,0,FALSE,"HitAndMisSports","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Powerlifting HOW TO SPOT A #SQUAT https://t.co/FIxuhm6fxH via @YouTube",FALSE
"2017-04-30",0,FALSE,"858662796279599104",TRUE,"en",NA,"",NA,"http://pbs.twimg.com/profile_images/804761788504010752/Dc7mEVlf_normal.jpg",NA,NA,NA,2,FALSE,"_RebelSports","<a href=""http://www.faroathletics.com/"" rel=""nofollow"">Faroathletics12</a>","RT @StrengthForBB: Tunes...... #bodybuilding #powerlifting #gymlife #muscle #gym #fit https://t.co/wI9ixAUCpd",FALSE
"2017-04-30",1,FALSE,"858662266488717312",FALSE,"en",NA,"U.K",NA,"http://pbs.twimg.com/profile_images/718752146506850304/PROzkQvI_normal.jpg",NA,NA,NA,0,FALSE,"SteStevens","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","#FolloForFolloBack #follo4follo #strongman #powerlifting #bodybuilding #crossfit #boxing #mma #motivation #fitness‚Ä¶ https://t.co/Yiyva3dPdQ",TRUE
"2017-04-30",0,FALSE,"858657957961228288",FALSE,"en",NA,"",NA,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,NA,NA,0,FALSE,"Strength_Kat","<a href=""http://www.socialcloudsuite.com"" rel=""nofollow"">SocialCloudSuite</a>","Effects of 4¬†weeks of low-load #StrengthTraining #powerlifting #deadlift #girlswholift https://t.co/gJQulvgsOU https://t.co/3RlWWVs54t",FALSE
"2017-04-30",1,FALSE,"858655966719553536",FALSE,"en",NA,"",NA,"http://pbs.twimg.com/profile_images/662184161604603905/y0W8smVU_normal.jpg",NA,NA,NA,0,FALSE,"DanielMcKee81","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AI is finding a place in kung fu training - might strength training be next? https://t.co/wF4gwQU901

#lifting #strength #ai #powerlifting",FALSE
"2017-04-30",1,FALSE,"858650143419248640",FALSE,"tr","41.17860332","istanbul","28.88528272","http://pbs.twimg.com/profile_images/1490161401/Johnny-Bravo-St_normal.jpg",NA,NA,NA,0,FALSE,"alpex_axoy","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#strength #strongman #weightlifting #russianlifters #firstintheworld #worldrecord #powerlifting‚Ä¶ https://t.co/9pFd7Sn6gq",FALSE
"2017-04-30",1,FALSE,"858649588919619584",FALSE,"en",NA,"England, United Kingdom",NA,"http://pbs.twimg.com/profile_images/856929587279908866/dShFxxKA_normal.jpg",NA,NA,NA,2,FALSE,"StrengthForBB","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tunes...... #bodybuilding #powerlifting #gymlife #muscle #gym #fit https://t.co/wI9ixAUCpd",FALSE
"2017-04-30",2,FALSE,"858648457816551424",FALSE,"en",NA,"England, United Kingdom",NA,"http://pbs.twimg.com/profile_images/856929587279908866/dShFxxKA_normal.jpg",NA,NA,NA,3,FALSE,"StrengthForBB","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A good solid ab workout helps so much with the squat and dealdift, well most exercises to be fair.  #bodybuilding‚Ä¶ https://t.co/m4NK9jyO7u",TRUE
"2017-04-30",0,FALSE,"858646296017678336",FALSE,"en",NA,"Durham, NC",NA,"http://pbs.twimg.com/profile_images/858516077009043456/6wjXX1hd_normal.jpg",NA,NA,NA,0,FALSE,"PillsWeight","<a href=""https://hooppy.ru"" rel=""nofollow"">Hooppy</a>","diet vinegar
https://t.co/M31z8wEB09 #lifestyle #buenosdias #beardedgay #powerlifting #instagay https://t.co/ARCtnZpS7N",FALSE
"2017-04-30",4,FALSE,"858644996257435648",FALSE,"en-gb",NA,"New York, NY",NA,"http://pbs.twimg.com/profile_images/821675214153072640/PVr71sH3_normal.jpg",NA,NA,NA,0,FALSE,"stratfit","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#powerlifting #weightlifting #olympiclifting #deadlift #squat #benchpress #standingpress #trainingscience‚Ä¶ https://t.co/zY3xVvdoLc",TRUE
"2017-04-30",1,FALSE,"858639113905475584",FALSE,"en",NA,"DUBAI BOMBAY GENEVA.",NA,"http://pbs.twimg.com/profile_images/610156415798280192/2n6W0RZS_normal.jpg",NA,NA,NA,0,FALSE,"gbluxe","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#gbluxeÌ†ºÌ∑¶Ì†ºÌ∑™  #champagne #passione #design #fashionicon #styl #luxury #bespoke #powerlifting‚Ä¶ https://t.co/JP3oT6UBDR",FALSE
"2017-04-30",0,FALSE,"858637172869656576",FALSE,"en",NA,"Honey Grove, Tx",NA,"http://pbs.twimg.com/profile_images/681903145279029249/dLcHXzTs_normal.jpg",NA,NA,NA,0,FALSE,"PwrH_Aesthetics","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who all worked out today? What did you guys hit? Legs? Chest? Back? #fitness #gym #fatloss #bodybuilding #powerlifting",FALSE
"2017-04-30",2,FALSE,"858632386715766784",FALSE,"en",NA,"Durham, NC",NA,"http://pbs.twimg.com/profile_images/858516077009043456/6wjXX1hd_normal.jpg",NA,NA,NA,0,FALSE,"PillsWeight","<a href=""https://hooppy.ru"" rel=""nofollow"">Hooppy</a>","fast weight loss vegetarian diet plan
https://t.co/3Zw5naSahW #domundo #fitmom #balcony #powerlifting https://t.co/Pnw6Oc9B7H",FALSE
"2017-04-30",0,FALSE,"858631433535062016",TRUE,"en",NA,"",NA,"http://pbs.twimg.com/profile_images/462961714254733312/1Aclbuj__normal.jpeg",NA,NA,NA,1,FALSE,"Cirrocumulus1","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RT @rgdaxter: I have tall friends....or am I just short? Ì†æÌ¥î 
#powerlifting #bodybuilding #fitfam #gym  #gains‚Ä¶ https://t.co/ZeB1qYhFBB",FALSE
"2017-04-30",0,FALSE,"858631033415184384",TRUE,"ru",NA,"",NA,"http://pbs.twimg.com/profile_images/828590246510129152/sf9r9BaE_normal.jpg",NA,NA,NA,4,FALSE,"QEtH6UMu3xa0rlz","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NebaSports: Best #GymChalk!
USE IN SPORTS: #Gym, #Athletic, #Lifting, #Crossfit, #PowerLifting, #Weightlifting ...

#Chalk #SportsChalk‚Ä¶",FALSE
"2017-04-30",4,FALSE,"858622768165814272",FALSE,"en","53.02852912","Ireland","-6.72820524","http://pbs.twimg.com/profile_images/1808287286/image_normal.jpg",NA,NA,NA,1,FALSE,"rgdaxter","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I have tall friends....or am I just short? Ì†æÌ¥î 
#powerlifting #bodybuilding #fitfam #gym  #gains‚Ä¶ https://t.co/ZeB1qYhFBB",FALSE
"2017-04-30",2,FALSE,"858622112881364992",FALSE,"en",NA,"Honey Grove, Tx",NA,"http://pbs.twimg.com/profile_images/681903145279029249/dLcHXzTs_normal.jpg",NA,NA,NA,0,FALSE,"PwrH_Aesthetics","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Free informative #fitness and #nutrition articles at https://t.co/YPRtg5wqKQ #gym #blog #advice #fatloss #bodybuilding #powerlifting",FALSE
"2017-04-30",6,FALSE,"858621894181965824",FALSE,"en",NA,"Wales, United Kingdom",NA,"http://pbs.twimg.com/profile_images/787552711726202881/nl_b4F65_normal.jpg",NA,NA,NA,0,FALSE,"hywelevans22","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Weights for weight loss? Girls &amp; #Powerlifting - #fitness #gym #girlswholift https://t.co/QwogV8S7Zj",FALSE
"2017-04-30",0,FALSE,"858620481318121472",TRUE,"ru",NA,"",NA,"http://pbs.twimg.com/profile_images/829277397476319233/nwfwovRj_normal.jpg",NA,NA,NA,5,FALSE,"5lLNZ0srTxRVR0R","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @athlete_union: #stronger #power #powerlifting #bodybuilding #gym #workout https://t.co/0YOCxTgKaO",FALSE
"2017-04-30",3,FALSE,"858609311672565760",FALSE,"en",NA,"England, United Kingdom",NA,"http://pbs.twimg.com/profile_images/856929587279908866/dShFxxKA_normal.jpg",NA,NA,NA,3,FALSE,"StrengthForBB","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rest day, boring! By rest, will be cleaning, walking and other 'none training.' #gym #bodybuilding #powerlifting #gymlife #muscle #fit",FALSE
"2017-04-30",1,FALSE,"858606914099400704",FALSE,"en",NA,"Honey Grove, Tx",NA,"http://pbs.twimg.com/profile_images/681903145279029249/dLcHXzTs_normal.jpg",NA,NA,NA,0,FALSE,"PwrH_Aesthetics","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","If you haven't already, you can check out our #instagram at https://t.co/m7VUBPxnNF #fitness #gym #fatloss #bodybuilding #powerlifting",FALSE
"2017-04-30",0,FALSE,"858603952778117120",TRUE,"en-gb",NA,"England, United Kingdom",NA,"http://pbs.twimg.com/profile_images/811847984187109376/HFuyF-Z5_normal.jpg",NA,NA,NA,1,FALSE,"cardartsmart8","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","RT @secrethaberdash: NEW IN! One of a kind design on these #wristwraps, once they've gone...https://t.co/cq0cFEUpyZ #crossfit #powerlifting‚Ä¶",FALSE
"2017-04-30",1,FALSE,"858597720466051072",FALSE,"en-gb",NA,"Harrogate",NA,"http://pbs.twimg.com/profile_images/658610079583879168/1GGeUJFN_normal.jpg",NA,NA,NA,1,FALSE,"secrethaberdash","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEW IN! One of a kind design on these #wristwraps, once they've gone...https://t.co/cq0cFEUpyZ #crossfit‚Ä¶ https://t.co/uiw51XXSKp",TRUE
"2017-04-30",2,FALSE,"858591785412685824",FALSE,"en",NA,"Honey Grove, Tx",NA,"http://pbs.twimg.com/profile_images/681903145279029249/dLcHXzTs_normal.jpg",NA,NA,NA,0,FALSE,"PwrH_Aesthetics","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Cheap, yet effective workout and diet plans at https://t.co/Oi6sZArwWv #fitness #fatloss #gym #bodybuilding #powerlifting",FALSE
"2017-04-30",1,FALSE,"858586588137369600",FALSE,"en",NA,"Dublin, Ireland",NA,"http://pbs.twimg.com/profile_images/856475068414791680/K7np50c3_normal.jpg",NA,NA,NA,0,FALSE,"simon_maybury","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/sfAaYUxBpr

Folks, if you haven't already, check out this #powerlifting legend @andybolton1008 
I trained with him this year.",FALSE
"2017-04-29",0,FALSE,"858570340892643328",FALSE,"en",NA,"San Diego",NA,"http://pbs.twimg.com/profile_images/578460229865775104/9AVLZYA1_normal.jpeg",NA,NA,NA,0,FALSE,"DeadliftMore","<a href=""http://www.mrsaactionuk.net"" rel=""nofollow"">MrsaActionApp</a>","The #deadlift is one of the three #powerlifting exercises, along with the squat and bench press.",FALSE
"2017-04-29",0,FALSE,"858569975942057984",FALSE,"en",NA,"London",NA,"http://pbs.twimg.com/profile_images/803163408623345664/Uvb8MsCB_normal.jpg","858444003724980224","Maxiscr","42971841",0,FALSE,"weasellulu","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Maxiscr Although in the #powerlifting world I am considered #tall for my weight class....Ì†ΩÌ∏Ç",FALSE
"2017-04-29",2,FALSE,"858561811746091008",FALSE,"en",NA," The Rocky Mountains",NA,"http://pbs.twimg.com/profile_images/734231268993310722/yb25GSpa_normal.jpg",NA,NA,NA,0,FALSE,"Baddfish","<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","It's a #HandArmorNation Join the movement. #Chalk #Powerlifting #Crossfit #RockClimbing #Bouldering https://t.co/FPAktBz5Ot",FALSE
"2017-04-29",0,FALSE,"858555483581431808",FALSE,"en",NA,"Colombia/Canada",NA,"http://pbs.twimg.com/profile_images/823278065048354818/jD4yjmgE_normal.jpg","858553675899207680","Andreschava6","222850273",0,FALSE,"Andreschava6","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That's how you know we working. Grind don't sleep. 10 weeks out  #Powerlifting",FALSE
"2017-04-29",0,FALSE,"858551205127229440",FALSE,"en","52.4713707","united kingdom","-2.03496","http://pbs.twimg.com/profile_images/636967575163899904/ArvayN0i_normal.png",NA,NA,NA,0,FALSE,"OpiumGymLtd","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#nabba #fitness #bodybuilding
#strong #npc #ukbff #aesthitics
#powerlifting #diet‚Ä¶ https://t.co/ibck41dcYs",FALSE
"2017-04-29",0,FALSE,"858549069823827968",FALSE,"en",NA,"united kingdom",NA,"http://pbs.twimg.com/profile_images/636967575163899904/ArvayN0i_normal.png",NA,NA,NA,0,FALSE,"OpiumGymLtd","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sunday morning pump #nabba #fitness #bodybuilding
#strong #npc #ukbff #aesthitics
#powerlifting‚Ä¶ https://t.co/L9YyAnj4pW",FALSE
"2017-04-29",0,FALSE,"858535078321901568",FALSE,"en",NA,"Daru Strong",NA,"http://pbs.twimg.com/profile_images/832752247360589825/t1P07YWh_normal.jpg",NA,NA,NA,0,FALSE,"DaruStrong","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REVERSE HYPER 50% of squat max 10x10 #powerlifting #Att #Strengthcoach #darustrong https://t.co/9h0zSDCeu8",FALSE
"2017-04-29",2,FALSE,"858531372813742080",FALSE,"en",NA,"Honey Grove, Tx",NA,"http://pbs.twimg.com/profile_images/681903145279029249/dLcHXzTs_normal.jpg",NA,NA,NA,0,FALSE,"PwrH_Aesthetics","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#bodybuilding versus #powerlifting. What do you all think is better? #fitness #gym #weightloss #fatloss #fitfam #swole #lift",FALSE
"2017-04-29",1,FALSE,"858530430143926272",FALSE,"en",NA,"the mitten‚úã",NA,"http://pbs.twimg.com/profile_images/790000697836175360/1yVWsmnW_normal.jpg",NA,NA,NA,0,FALSE,"StoetzelPretzel","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Body sore from lifting. Throat sore from screaming. Night. Ì†ΩÌ±ãÌ†ºÌøº#powerlifting",FALSE
"2017-04-29",1,FALSE,"858528721048748032",FALSE,"en",NA,"Canberra",NA,"http://pbs.twimg.com/profile_images/438862025649709057/WAjrsrK2_normal.jpeg",NA,NA,NA,0,FALSE,"pakman2525","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just watched a dude squat 410kg as his opening lift. #powerlifting #IPF",FALSE
"2017-04-29",0,FALSE,"858526661897318400",TRUE,"en",NA,"stella mo",NA,"http://pbs.twimg.com/profile_images/808904103577456641/m2eHSAJF_normal.jpg",NA,NA,NA,1,FALSE,"JustinGuinn10","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LiftoutStrength: @JustinGuinn10 hitting a pr on close grip with 315 #liftoutstrength #powerlifting #bench #squat #deadlift https://t.co‚Ä¶",FALSE
"2017-04-29",7,FALSE,"858513607331631104",FALSE,"en",NA,"Macomb, IL",NA,"http://pbs.twimg.com/profile_images/858532010511478784/IGN0PM5S_normal.jpg",NA,NA,NA,3,FALSE,"TheMarcKessler","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Got my sack in today! Ready to jump on the gain Ì†ΩÌ∫Ö. It's gonna be a great day in the gym. @maxeffortmuscle‚Ä¶ https://t.co/bJw71gVnoF",TRUE
"2017-04-29",1,FALSE,"858511943035789312",FALSE,"en",NA,"Michigan, USA",NA,"http://pbs.twimg.com/profile_images/838246375250923522/efUqFFzi_normal.jpg",NA,NA,NA,0,FALSE,"ianwthrowfit","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HOW TO | Stationary Lunge #wisdomandweights #lunge #howto #powerlifting #bodybuilding #sports #NFLDraft #workout  https://t.co/qIj0VE78Z8",FALSE
"2017-04-29",5,FALSE,"858495078574292992",FALSE,"en",NA,"HIÌ†ºÌº¥‚ûµ NJÌ†ºÌº≥ ‚ûµ PAÌ†ºÌºª",NA,"http://pbs.twimg.com/profile_images/858380794116657153/o3f5Cf0I_normal.jpg",NA,NA,NA,0,FALSE,"laurennCabajj","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lifting heavy does the body good. Ì†ºÌºü#bodybuilding #fitness #fitchick #fitmom #powerlifting #powerbuilding https://t.co/zQBNtydThf",FALSE
"2017-04-29",2,FALSE,"858489634992472064",FALSE,"en",NA,"Salt Lake City, UT",NA,"http://pbs.twimg.com/profile_images/744209634412552192/Gsm6FGoV_normal.jpg",NA,NA,NA,0,FALSE,"StevenSeril","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My weight-lifting belt signed by the strongest human beings in Utah and the country #IPLWorldCup #FitCon2017‚Ä¶ https://t.co/mTlqERouMj",TRUE
"2017-04-29",4,FALSE,"858489117457428480",FALSE,"en",NA,"Stella, Mo",NA,"http://pbs.twimg.com/profile_images/858424004922814467/XaAvKRV5_normal.jpg",NA,"JustinGuinn10","370876788",1,FALSE,"LiftoutStrength","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JustinGuinn10 hitting a pr on close grip with 315 #liftoutstrength #powerlifting #bench #squat #deadlift https://t.co/WBkwB37f6q",FALSE
"2017-04-29",3,FALSE,"858483580430934016",FALSE,"en",NA,"Out of Range",NA,"http://pbs.twimg.com/profile_images/692201225119481856/nb4F-fsh_normal.jpg",NA,NA,NA,0,FALSE,"BarbellMafia","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","8 of 9 for an 1155 total, taking 3rd in the 198 weight class. 

#powerlifting #benchpress #squat‚Ä¶ https://t.co/tCxJq8UPXc",FALSE
"2017-04-29",1,FALSE,"858483434427219968",FALSE,"en",NA,"",NA,"http://pbs.twimg.com/profile_images/542372420758147074/5YQNywmv_normal.jpeg",NA,NA,NA,0,FALSE,"turk_michelle","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Squat...bench....deadlift....I love this shit! #lifter #powerlifter #powerlifting #liftheavy‚Ä¶ https://t.co/YxY3Qv48bZ",FALSE
"2017-04-29",1,FALSE,"858483167455399936",FALSE,"en",NA,"Black Mountain, NC",NA,"http://pbs.twimg.com/profile_images/738026790032052227/2s4MHABg_normal.jpg",NA,NA,NA,0,FALSE,"Mike_Mass17","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It's just you versus the bar #deadlifts #powerlifting  #chucks https://t.co/d19Dl48nQR",FALSE
"2017-04-29",1,FALSE,"858475981253693440",FALSE,"en",NA,"Gilbert, AZ",NA,"http://pbs.twimg.com/profile_images/752859968211079168/z7lhEW_o_normal.jpg",NA,NA,NA,0,FALSE,"intpowerlifters","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lifter of the day: Nicole Wilkins #NicoleWilkins #womenthatlift #womenwholift #girlsthatlift #girlswholift‚Ä¶ https://t.co/8pat8IVakj",TRUE
"2017-04-29",0,FALSE,"858470595234848768",TRUE,"en",NA,"Coconut Creek, FL",NA,"http://pbs.twimg.com/profile_images/852358353145782273/0ODtdAua_normal.jpg",NA,NA,NA,1,FALSE,"CarlD135","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DaruStrong: A few for a couple Front Squats! #powerlifting #squatday #meetprep https://t.co/oOfV29uVHR",FALSE
"2017-04-29",10,FALSE,"858469230076862464",FALSE,"en",NA,"Early, TX",NA,"http://pbs.twimg.com/profile_images/839858940145975300/Vui4P9qo_normal.jpg",NA,NA,NA,0,FALSE,"bobbybrinson","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First powerlifting meet outside of high school. Love seeing women of all ages cheer and encourage each other.‚Ä¶ https://t.co/H3po1G2EmV",TRUE
"2017-04-29",1,FALSE,"858468662763704320",FALSE,"nl",NA,"Antwerpen, Belgi√´",NA,"http://pbs.twimg.com/profile_images/662309711811706880/PWu4t1qb_normal.jpg",NA,NA,NA,0,FALSE,"JohanF_athlete","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Succes aan de deelnemers van de #nabba #powerlifting #belgium. Doe dat goed!
 #nabbabelgium #benchpress #deadlift... https://t.co/VBDcgIJN5C",FALSE
"2017-04-29",3,FALSE,"858458253885267968",FALSE,"en",NA,"San Francisco, CA",NA,"http://pbs.twimg.com/profile_images/799055869325344769/RwlmU525_normal.jpg",NA,"BigStrongFast","22332870",0,FALSE,"FightNightVoice","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BigStrongFast Part 2/2 Whether or not ur able to follow back, I'm still a fan. I love the Slingshot! #powerlifting #WWE #bodybuilding #MMA",FALSE
"2017-04-29",3,FALSE,"858454581390581760",FALSE,"en",NA,"Lakeland, FL",NA,"http://pbs.twimg.com/profile_images/830215944656003073/MIewy9Dt_normal.jpg",NA,NA,NA,0,FALSE,"SylviaJ44455796","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My #trophies from #wabdl #powerlifting #meet today #benchpress #deadlift and #pushpull https://t.co/lGAqfnKNtt",FALSE
"2017-04-29",2,FALSE,"858446626813292544",FALSE,"en",NA,"New York, USA",NA,"http://pbs.twimg.com/profile_images/852367609685307392/2LCfez7a_normal.jpg",NA,NA,NA,0,FALSE,"bedell_sandra","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#ChallengeYourFitness #strongman #powerlifter #powerlifting #weightlifting #weighttraining‚Ä¶ https://t.co/9epEqzKzYN",FALSE
"2017-04-29",1,FALSE,"858444844485804032",FALSE,"en","29.70569312","Houston TX ","-95.30865512","http://pbs.twimg.com/profile_images/793542742534033408/ZG4sWUVf_normal.jpg",NA,NA,NA,0,FALSE,"SethTheAsian","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Top sets of the day: 
555 x2 
555 x1 
565 x1
405 2x6
315 2x12
225 2x15 
#Powerlifting‚Ä¶ https://t.co/GWJV6Hdlki",FALSE
"2017-04-29",1,FALSE,"858444129885356032",FALSE,"en",NA,"",NA,"http://pbs.twimg.com/profile_images/512682772444360704/96aJCmk3_normal.jpeg",NA,NA,NA,0,FALSE,"PeacefulHappy1","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The #spectacular sport of #powerlifting is #ageless!!! Join #365strongpowerliftingfederation,‚Ä¶ https://t.co/LQp4JJcKok",FALSE
"2017-04-29",1,FALSE,"858420642261200896",FALSE,"en",NA,"",NA,"http://pbs.twimg.com/profile_images/778162840423243777/ywOSpYzL_normal.jpg",NA,NA,NA,0,FALSE,"BodyBuildTweets","<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","#PowerLifting #BodyBuild #Muscle #Blog The Importance of Planting Seeds https://t.co/BoA9E5BOuH",FALSE
"2017-04-29",2,FALSE,"858417392166285312",FALSE,"en",NA,"Buford, GA",NA,"http://pbs.twimg.com/profile_images/837367229385670656/bT9eyvhf_normal.jpg",NA,NA,NA,0,FALSE,"Tribebynoire","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Its all in your head and you get to choose what stays their.

#weightlifting #powerlifting‚Ä¶ https://t.co/4ZQkftQWCK",FALSE
"2017-04-29",2,FALSE,"858415881805844480",FALSE,"en",NA,"Chicago",NA,"http://pbs.twimg.com/profile_images/593729021374005248/dMDILdu1_normal.jpg",NA,NA,NA,0,FALSE,"KhoshalAzami","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#TEAMBBK # GAZA 5K #chicity #chicago #motivation #diet #muscles #biceps #FITfAM #powerlifting‚Ä¶ https://t.co/DtDyP46F6J",FALSE
"2017-04-29",2,FALSE,"858408465148129280",FALSE,"en",NA,"Texas, USA",NA,"http://pbs.twimg.com/profile_images/511558178882850816/gnUBBqgm_normal.jpeg",NA,NA,NA,0,FALSE,"BlueBlairy22","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Today was a good day. 
‚Ä¢‚Ä¢
#fitfam #girlswholift #girlswithmuscle #girlswhopowerlift #powerlifting #bodybuilding... https://t.co/n2ywEyUquv",FALSE
"2017-04-29",2,FALSE,"858408155948224512",FALSE,"en",NA,"AUSTIN, TX",NA,"http://pbs.twimg.com/profile_images/3231414830/45f6c6fca38bb00571aac6fc87554c75_normal.jpeg",NA,NA,NA,0,FALSE,"BWYS613","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I dont know why you would want to lift single-ply, when there is multi-ply"" #powerlifting #deepthoughts",FALSE
"2017-04-29",3,FALSE,"858407292563337216",FALSE,"en",NA,"Southern California",NA,"http://pbs.twimg.com/profile_images/584177915191001089/PWmfAfDJ_normal.jpg",NA,NA,NA,2,FALSE,"ih8cardio","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mind is everything! If you don't believe you can do something then you can't! -Kai Greene

#bodybuilding‚Ä¶ https://t.co/dtmpTMFS9z",TRUE
"2017-04-29",1,FALSE,"858401514733416448",FALSE,"ru",NA,"–ú–æ—Å–∫–≤–∞, –†–æ—Å—Å–∏—è",NA,"http://pbs.twimg.com/profile_images/572470242039705600/7XaaCX1N_normal.jpeg",NA,NA,NA,0,FALSE,"LeoGres","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","–ö–∞–π—Ñ—É—é –Ω–∞ —Ç—Ä–µ–Ω–∏—Ä–æ–≤–∫–µ –≤ —Å—É–±–±–æ—Ç—É Ì†ΩÌ∏ä

P.S. Thanks @maxlerofficial for T-Shirt Ì†ΩÌ≤™Ì†ΩÌ∞ªÌ†ΩÌ±ç

#powerlifting‚Ä¶ https://t.co/QokaMGIwRS",FALSE
"2017-04-29",7,FALSE,"858391279159435264",FALSE,"en",NA,"United Kingdom, Ireland, UAE",NA,"http://pbs.twimg.com/profile_images/3049668838/f81485c81a3cdb9306ae9b7b8f95cfba_normal.jpeg",NA,NA,NA,4,FALSE,"KBTEducation","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","20% off the new customer price, on all CPD courses until 5th May! Contact us to book #strength #conditioning‚Ä¶ https://t.co/gcyDUBXIbA",TRUE
